Match ID,dbpedia_uid,forbes_uid,dbpedia_company,forbes_company,Similarity Score,dbpedia_fobes_uids
dbpedia_forbes_2615,DBPedia_2614,Forbes_1164,Civeo Corporation,CJ Corporation,84,DBPedia_2614Forbes_1164
dbpedia_forbes_8148,DBPedia_8147,Forbes_1862,Jura Elektroapparate,Qurate Retail Group,51,DBPedia_8147Forbes_1862
dbpedia_forbes_6492,DBPedia_6491,Forbes_425,Belships,Philips,53,DBPedia_6491Forbes_425
dbpedia_forbes_6245,DBPedia_6244,Forbes_22,Woolworths Group (United Kingdom),UnitedHealth Group,61,DBPedia_6244Forbes_22
dbpedia_forbes_6654,DBPedia_6653,Forbes_1129,Cirque du Soleil,Jabil Circuit,48,DBPedia_6653Forbes_1129
dbpedia_forbes_1168,DBPedia_1167,Forbes_118,Vale S.A.,Vale,67,DBPedia_1167Forbes_118
dbpedia_forbes_8455,DBPedia_8454,Forbes_121,Rodizio Grill,Credit Agricole,57,DBPedia_8454Forbes_121
dbpedia_forbes_9599,DBPedia_9598,Forbes_1058,Aluminium Bahrain,Alinma Bank,64,DBPedia_9598Forbes_1058
dbpedia_forbes_4948,DBPedia_4947,Forbes_1574,Norbert Dentressangle,Knorr-Bremse,55,DBPedia_4947Forbes_1574
dbpedia_forbes_9153,DBPedia_9152,Forbes_56,Yonyou,Sony,60,DBPedia_9152Forbes_56
dbpedia_forbes_6551,DBPedia_6550,Forbes_1628,LifeLock,NortonLifeLock,73,DBPedia_6550Forbes_1628
dbpedia_forbes_3438,DBPedia_3437,Forbes_312,Premier Medical Group,Macquarie Group,67,DBPedia_3437Forbes_312
dbpedia_forbes_400,DBPedia_399,Forbes_691,Leclanché,Ecolab,57,DBPedia_399Forbes_691
dbpedia_forbes_4088,DBPedia_4087,Forbes_628,Extreme Pita,Meituan ,53,DBPedia_4087Forbes_628
dbpedia_forbes_3430,DBPedia_3429,Forbes_1333,International Display Works,Huadian Power International,74,DBPedia_3429Forbes_1333
dbpedia_forbes_7927,DBPedia_7926,Forbes_696,Capgemini Engineering,China Energy Engineering,67,DBPedia_7926Forbes_696
dbpedia_forbes_3908,DBPedia_3907,Forbes_1631,Nu Skin Enterprises,Clal Insurance Enterprises ,62,DBPedia_3907Forbes_1631
dbpedia_forbes_4272,DBPedia_4271,Forbes_1862,Impulse (retailer),Qurate Retail Group,57,DBPedia_4271Forbes_1862
dbpedia_forbes_9852,DBPedia_9851,Forbes_42,Nib Health Funds,CVS Health,62,DBPedia_9851Forbes_42
dbpedia_forbes_4672,DBPedia_4671,Forbes_735,Sidel,SingTel,67,DBPedia_4671Forbes_735
dbpedia_forbes_8486,DBPedia_8485,Forbes_703,Vitesco Technologies,Trane Technologies,79,DBPedia_8485Forbes_703
dbpedia_forbes_8979,DBPedia_8978,Forbes_1651,JustGiving,Usiminas,56,DBPedia_8978Forbes_1651
dbpedia_forbes_6235,DBPedia_6234,Forbes_1111,Redwire,Credicorp,62,DBPedia_6234Forbes_1111
dbpedia_forbes_1458,DBPedia_1457,Forbes_153,Rába (company),Deere & Company,75,DBPedia_1457Forbes_153
dbpedia_forbes_75,DBPedia_74,Forbes_210,Qiagen,Amgen,73,DBPedia_74Forbes_210
dbpedia_forbes_1330,DBPedia_1329,Forbes_246,Commission de la construction du Québec,China Communications Construction,59,DBPedia_1329Forbes_246
dbpedia_forbes_9651,DBPedia_9650,Forbes_1437,PPG Industries,Thor Industries,76,DBPedia_9650Forbes_1437
dbpedia_forbes_1598,DBPedia_1597,Forbes_886,Trafigura,Ternium,50,DBPedia_1597Forbes_886
dbpedia_forbes_5608,DBPedia_5607,Forbes_506,Lojas Renner,Lam Research,58,DBPedia_5607Forbes_506
dbpedia_forbes_7957,DBPedia_7956,Forbes_923,HJ Shipbuilding & Construction,Shanghai Construction ,69,DBPedia_7956Forbes_923
dbpedia_forbes_10053,DBPedia_10052,Forbes_1951,Veris Ltd,Steris,67,DBPedia_10052Forbes_1951
dbpedia_forbes_395,DBPedia_394,Forbes_92,Silicon Systems,Cisco Systems,79,DBPedia_394Forbes_92
dbpedia_forbes_7751,DBPedia_7750,Forbes_786,Whiting Petroleum,Woodside Petroleum,69,DBPedia_7750Forbes_786
dbpedia_forbes_7105,DBPedia_7104,Forbes_1711,Markel Corporation,Sumec Corporation,80,DBPedia_7104Forbes_1711
dbpedia_forbes_6574,DBPedia_6573,Forbes_1992,GrafTech,Match Group,63,DBPedia_6573Forbes_1992
dbpedia_forbes_5933,DBPedia_5932,Forbes_926,HSBC Bank Canada,Canara Bank,74,DBPedia_5932Forbes_926
dbpedia_forbes_8558,DBPedia_8557,Forbes_1548,Globus Medical,Medipal Holdings,60,DBPedia_8557Forbes_1548
dbpedia_forbes_7980,DBPedia_7979,Forbes_589,Interstate Batteries,Baxter International,65,DBPedia_7979Forbes_589
dbpedia_forbes_9621,DBPedia_9620,Forbes_1549,EchoStar,Phosagro,62,DBPedia_9620Forbes_1549
dbpedia_forbes_9410,DBPedia_9409,Forbes_344,Grange Insurance,MS&AD Insurance,71,DBPedia_9409Forbes_344
dbpedia_forbes_1849,DBPedia_1848,Forbes_153,Datto (company),Deere & Company,69,DBPedia_1848Forbes_153
dbpedia_forbes_1444,DBPedia_1443,Forbes_1011,Clydebank Co-operative Society,Taiwan Cooperative Financial,52,DBPedia_1443Forbes_1011
dbpedia_forbes_1830,DBPedia_1829,Forbes_1767,Staples Business Advantage,Taiwan Business Bank,61,DBPedia_1829Forbes_1767
dbpedia_forbes_1580,DBPedia_1579,Forbes_1829,WellCare,Red Eléctrica,60,DBPedia_1579Forbes_1829
dbpedia_forbes_7532,DBPedia_7531,Forbes_765,Motor Oil Hellas,Great Wall Motor ,62,DBPedia_7531Forbes_765
dbpedia_forbes_6452,DBPedia_6451,Forbes_1372,OSF HealthCare,Sonic Healthcare,80,DBPedia_6451Forbes_1372
dbpedia_forbes_3273,DBPedia_3272,Forbes_838,Navteq,Naver,73,DBPedia_3272Forbes_838
dbpedia_forbes_7590,DBPedia_7589,Forbes_869,SABB (Saudi bank),Saudi British Bank,73,DBPedia_7589Forbes_869
dbpedia_forbes_6224,DBPedia_6223,Forbes_405,Spyker N.V.,Stryker,59,DBPedia_6223Forbes_405
dbpedia_forbes_4275,DBPedia_4274,Forbes_574,Shandong Gaosu Group,Asahi Group Holdings,65,DBPedia_4274Forbes_574
dbpedia_forbes_7163,DBPedia_7162,Forbes_1953,Bolloré Transport & Logistics,XPO Logistics,62,DBPedia_7162Forbes_1953
dbpedia_forbes_3560,DBPedia_3559,Forbes_1269,Andrade Gutierrez,Canadian Tire,60,DBPedia_3559Forbes_1269
dbpedia_forbes_1515,DBPedia_1514,Forbes_398,G8 Education,Eaton,59,DBPedia_1514Forbes_398
dbpedia_forbes_8238,DBPedia_8237,Forbes_1197,Xtract Resources,Targa Resources,84,DBPedia_8237Forbes_1197
dbpedia_forbes_3892,DBPedia_3891,Forbes_1851,Air Transat,Korean Air,67,DBPedia_3891Forbes_1851
dbpedia_forbes_9560,DBPedia_9559,Forbes_384,Windtree Therapeutics,Regeneron Pharmaceuticals,57,DBPedia_9559Forbes_384
dbpedia_forbes_7152,DBPedia_7151,Forbes_440,Portsmouth Water,Norfolk Southern,56,DBPedia_7151Forbes_440
dbpedia_forbes_5877,DBPedia_5876,Forbes_1254,Logica,Hologic,77,DBPedia_5876Forbes_1254
dbpedia_forbes_10150,DBPedia_10149,Forbes_1465,Gardens Alive!,Avery Dennison,59,DBPedia_10149Forbes_1465
dbpedia_forbes_7709,DBPedia_7708,Forbes_430,Mediahuis Ireland,Imperial Brands,56,DBPedia_7708Forbes_430
dbpedia_forbes_5543,DBPedia_5542,Forbes_209,Vidyo,NVIDIA,55,DBPedia_5542Forbes_209
dbpedia_forbes_8547,DBPedia_8546,Forbes_454,ModivCare,MediaTek,59,DBPedia_8546Forbes_454
dbpedia_forbes_7655,DBPedia_7654,Forbes_231,Zenus Bank,Deutsche Bank,70,DBPedia_7654Forbes_231
dbpedia_forbes_6073,DBPedia_6072,Forbes_1334,DuPont Fabros Technology,NARI Technology Development,71,DBPedia_6072Forbes_1334
dbpedia_forbes_6554,DBPedia_6553,Forbes_315,MDU Resources,EOG Resources,77,DBPedia_6553Forbes_315
dbpedia_forbes_10089,DBPedia_10088,Forbes_222,Mediclinic International,Mondelez International,74,DBPedia_10088Forbes_222
dbpedia_forbes_8076,DBPedia_8075,Forbes_45,Sonoco,Sinopec,62,DBPedia_8075Forbes_45
dbpedia_forbes_356,DBPedia_355,Forbes_1769,Fraser and Neave,Newell Brands,55,DBPedia_355Forbes_1769
dbpedia_forbes_218,DBPedia_217,Forbes_844,The Walt Disney Company,The Hershey Company,71,DBPedia_217Forbes_844
dbpedia_forbes_3186,DBPedia_3185,Forbes_351,Cassa di Risparmio della Repubblica di San Marino,Bank Rakyat Indonesia (BRI),38,DBPedia_3185Forbes_351
dbpedia_forbes_4689,DBPedia_4688,Forbes_150,Get AS,Target,67,DBPedia_4688Forbes_150
dbpedia_forbes_10508,DBPedia_10507,Forbes_990,JCDecaux,Centrica,50,DBPedia_10507Forbes_990
dbpedia_forbes_2285,DBPedia_2284,Forbes_1779,Samsung Engineering,Hyundai Engineering,74,DBPedia_2284Forbes_1779
dbpedia_forbes_7222,DBPedia_7221,Forbes_526,Synthes,Thales,62,DBPedia_7221Forbes_526
dbpedia_forbes_2385,DBPedia_2384,Forbes_64,DWF Group,BMW Group,78,DBPedia_2384Forbes_64
dbpedia_forbes_9842,DBPedia_9841,Forbes_176,Mindspeed Technologies,Dell Technologies,77,DBPedia_9841Forbes_176
dbpedia_forbes_2084,DBPedia_2083,Forbes_1753,King and McGaw,Bandai Namco Holdings,57,DBPedia_2083Forbes_1753
dbpedia_forbes_104,DBPedia_103,Forbes_1323,Virgin Media Ireland,Hyundai Marine & Fire,56,DBPedia_103Forbes_1323
dbpedia_forbes_6519,DBPedia_6518,Forbes_65,Petropavlovsk plc,Petrobras,54,DBPedia_6518Forbes_65
dbpedia_forbes_3692,DBPedia_3691,Forbes_34,Media Storm,Meta Platforms,64,DBPedia_3691Forbes_34
dbpedia_forbes_4574,DBPedia_4573,Forbes_1021,Egmont Group,Goodman Group,72,DBPedia_4573Forbes_1021
dbpedia_forbes_1918,DBPedia_1917,Forbes_1164,Atlantic Lottery Corporation,CJ Corporation,62,DBPedia_1917Forbes_1164
dbpedia_forbes_5823,DBPedia_5822,Forbes_540,ZoomInfo,Infosys,53,DBPedia_5822Forbes_540
dbpedia_forbes_5438,DBPedia_5437,Forbes_901,Cook Group,Coles Group,76,DBPedia_5437Forbes_901
dbpedia_forbes_10298,DBPedia_10297,Forbes_1211,Transcom Group,TransDigm Group,83,DBPedia_10297Forbes_1211
dbpedia_forbes_5886,DBPedia_5885,Forbes_1905,Affliction Clothing,China Aviation Oil,59,DBPedia_5885Forbes_1905
dbpedia_forbes_6873,DBPedia_6872,Forbes_1179,Actel,Fastenal,62,DBPedia_6872Forbes_1179
dbpedia_forbes_9255,DBPedia_9254,Forbes_1530,House Foods,US Foods,84,DBPedia_9254Forbes_1530
dbpedia_forbes_5064,DBPedia_5063,Forbes_1117,Finidr,Finatis,62,DBPedia_5063Forbes_1117
dbpedia_forbes_3114,DBPedia_3113,Forbes_287,Digex,Diageo,73,DBPedia_3113Forbes_287
dbpedia_forbes_10515,DBPedia_10514,Forbes_1510,Tegna Inc.,Incyte,67,DBPedia_10514Forbes_1510
dbpedia_forbes_5281,DBPedia_5280,Forbes_1530,Reser's Fine Foods,US Foods,54,DBPedia_5280Forbes_1530
dbpedia_forbes_735,DBPedia_734,Forbes_975,Jack's,Macy's,67,DBPedia_734Forbes_975
dbpedia_forbes_4927,DBPedia_4926,Forbes_594,Atlas Mara Limited,Vedanta Limited,61,DBPedia_4926Forbes_594
dbpedia_forbes_9291,DBPedia_9290,Forbes_1068,Vale Fertilizantes,Celanese,54,DBPedia_9290Forbes_1068
dbpedia_forbes_6002,DBPedia_6001,Forbes_1711,Nordson Corporation,Sumec Corporation,72,DBPedia_6001Forbes_1711
dbpedia_forbes_10100,DBPedia_10099,Forbes_628,Melitta,Meituan ,71,DBPedia_10099Forbes_628
dbpedia_forbes_9555,DBPedia_9554,Forbes_393,West Whitlawburn Housing Co-operative,Sun Hung Kai Properties,53,DBPedia_9554Forbes_393
dbpedia_forbes_9928,DBPedia_9927,Forbes_1715,Cascade Cereal Company,Ramsay Health Care,55,DBPedia_9927Forbes_1715
dbpedia_forbes_6809,DBPedia_6808,Forbes_1024,ThoughtSpot,Anta Sports Products,52,DBPedia_6808Forbes_1024
dbpedia_forbes_682,DBPedia_681,Forbes_1631,Eurasia Insurance Company,Clal Insurance Enterprises ,63,DBPedia_681Forbes_1631
dbpedia_forbes_6314,DBPedia_6313,Forbes_570,Xchanging,Corning,62,DBPedia_6313Forbes_570
dbpedia_forbes_10414,DBPedia_10413,Forbes_942,DreamFactory,Amcor,59,DBPedia_10413Forbes_942
dbpedia_forbes_10421,DBPedia_10420,Forbes_177,Eviny,VINCI,60,DBPedia_10420Forbes_177
dbpedia_forbes_1080,DBPedia_1079,Forbes_1692,IWG plc,LG Uplus,53,DBPedia_1079Forbes_1692
dbpedia_forbes_8656,DBPedia_8655,Forbes_869,Equity Bank South Sudan Limited,Saudi British Bank,57,DBPedia_8655Forbes_869
dbpedia_forbes_1426,DBPedia_1425,Forbes_698,S&P Global Ratings,S&P Global,71,DBPedia_1425Forbes_698
dbpedia_forbes_8495,DBPedia_8494,Forbes_1303,DB Cargo France,Air France-KLM,62,DBPedia_8494Forbes_1303
dbpedia_forbes_1133,DBPedia_1132,Forbes_1183,Optical Express,STO Express,69,DBPedia_1132Forbes_1183
dbpedia_forbes_8866,DBPedia_8865,Forbes_535,The Andersons,Albertsons,61,DBPedia_8865Forbes_535
dbpedia_forbes_9081,DBPedia_9080,Forbes_801,Sprouts Farmers Market,Samsung Fire & Marine,54,DBPedia_9080Forbes_801
dbpedia_forbes_4969,DBPedia_4968,Forbes_679,Helix Energy Solutions Group,WEC Energy Group,64,DBPedia_4968Forbes_679
dbpedia_forbes_4641,DBPedia_4640,Forbes_596,Smyths,Sysco,55,DBPedia_4640Forbes_596
dbpedia_forbes_9738,DBPedia_9737,Forbes_775,Acme Bread Company,Baker Hughes Company,58,DBPedia_9737Forbes_775
dbpedia_forbes_5855,DBPedia_5854,Forbes_1367,Tokai Tokyo Financial Holdings,Taishin Financial Holdings,79,DBPedia_5854Forbes_1367
dbpedia_forbes_7803,DBPedia_7802,Forbes_1106,Haas Automation,AutoNation,72,DBPedia_7802Forbes_1106
dbpedia_forbes_492,DBPedia_491,Forbes_431,Bwin,Boeing,60,DBPedia_491Forbes_431
dbpedia_forbes_3128,DBPedia_3127,Forbes_168,Key Tronic,Medtronic,74,DBPedia_3127Forbes_168
dbpedia_forbes_8469,DBPedia_8468,Forbes_264,Blue Apron,Air Liquide,57,DBPedia_8468Forbes_264
dbpedia_forbes_10642,DBPedia_10641,Forbes_1244,Michael Best,Kobe Steel,55,DBPedia_10641Forbes_1244
dbpedia_forbes_7824,DBPedia_7823,Forbes_1047,ABC Fine Wine & Spirits,Wan Hai Lines,53,DBPedia_7823Forbes_1047
dbpedia_forbes_3249,DBPedia_3248,Forbes_726,Fabindia,Coal India,67,DBPedia_3248Forbes_726
dbpedia_forbes_4806,DBPedia_4805,Forbes_1320,Windstream Holdings,CF Industries Holdings,78,DBPedia_4805Forbes_1320
dbpedia_forbes_4711,DBPedia_4710,Forbes_1671,SENER,Cerner,73,DBPedia_4710Forbes_1671
dbpedia_forbes_4178,DBPedia_4177,Forbes_1759,Supermarket Income REIT,Avenue Supermarts,60,DBPedia_4177Forbes_1759
dbpedia_forbes_2421,DBPedia_2420,Forbes_625,Perry Ellis International,International Paper,77,DBPedia_2420Forbes_625
dbpedia_forbes_9594,DBPedia_9593,Forbes_238,Anadarko Petroleum,Marathon Petroleum,72,DBPedia_9593Forbes_238
dbpedia_forbes_7258,DBPedia_7257,Forbes_1740,Yamasaki & Associates,Mercuries & Associates,67,DBPedia_7257Forbes_1740
dbpedia_forbes_3017,DBPedia_3016,Forbes_1997,Nordco,NMDC,60,DBPedia_3016Forbes_1997
dbpedia_forbes_5651,DBPedia_5650,Forbes_123,Cisco Webex,Costco Wholesale,59,DBPedia_5650Forbes_123
dbpedia_forbes_10681,DBPedia_10680,Forbes_1441,Raisio Group,KION Group,73,DBPedia_10680Forbes_1441
dbpedia_forbes_412,DBPedia_411,Forbes_1928,Gothaer Group,CoStar Group,80,DBPedia_411Forbes_1928
dbpedia_forbes_4636,DBPedia_4635,Forbes_1413,Cincinnati Center City Development Corporation,Beijing Capital Development,55,DBPedia_4635Forbes_1413
dbpedia_forbes_832,DBPedia_831,Forbes_835,Jeeves Information Systems,East Money Information  ,58,DBPedia_831Forbes_835
dbpedia_forbes_1536,DBPedia_1535,Forbes_422,Colantonio,Canon,67,DBPedia_1535Forbes_422
dbpedia_forbes_3331,DBPedia_3330,Forbes_230,Beckman Coulter,Southern Company,65,DBPedia_3330Forbes_230
dbpedia_forbes_3155,DBPedia_3154,Forbes_1576,Metalac a.d.,Oriental Land,58,DBPedia_3154Forbes_1576
dbpedia_forbes_1151,DBPedia_1150,Forbes_1308,Urban Outfitters,Transurban Group,62,DBPedia_1150Forbes_1308
dbpedia_forbes_549,DBPedia_548,Forbes_781,Advanz Pharma,Astellas Pharma,64,DBPedia_548Forbes_781
dbpedia_forbes_1846,DBPedia_1845,Forbes_413,ESB Group,BT Group,82,DBPedia_1845Forbes_413
dbpedia_forbes_7248,DBPedia_7247,Forbes_492,Xaar plc,Paccar,57,DBPedia_7247Forbes_492
dbpedia_forbes_3779,DBPedia_3778,Forbes_504,Affirm Holdings,Fujifilm Holdings,81,DBPedia_3778Forbes_504
dbpedia_forbes_5501,DBPedia_5500,Forbes_707,Publicis,Publicis Groupe,70,DBPedia_5500Forbes_707
dbpedia_forbes_5190,DBPedia_5189,Forbes_1024,Sun Products,Anta Sports Products,62,DBPedia_5189Forbes_1024
dbpedia_forbes_617,DBPedia_616,Forbes_1491,Drury Hotels,Kerry Properties,57,DBPedia_616Forbes_1491
dbpedia_forbes_4587,DBPedia_4586,Forbes_1406,Mainichi Broadcasting System,Maanshan Iron & Steel,51,DBPedia_4586Forbes_1406
dbpedia_forbes_7089,DBPedia_7088,Forbes_1399,EuroChem,Euronext,62,DBPedia_7088Forbes_1399
dbpedia_forbes_941,DBPedia_940,Forbes_153,Eiffel (company),Deere & Company,74,DBPedia_940Forbes_153
dbpedia_forbes_8608,DBPedia_8607,Forbes_366,"Critical Path, Inc.",Poste Italiane,58,DBPedia_8607Forbes_366
dbpedia_forbes_7949,DBPedia_7948,Forbes_456,HIP-Petrohemija,Hengli Petrochemical,74,DBPedia_7948Forbes_456
dbpedia_forbes_1286,DBPedia_1285,Forbes_702,Blue Hills Bank,Bank Leumi,64,DBPedia_1285Forbes_702
dbpedia_forbes_8023,DBPedia_8022,Forbes_594,PFU Limited,Vedanta Limited,62,DBPedia_8022Forbes_594
dbpedia_forbes_5850,DBPedia_5849,Forbes_42,Daisy Health,CVS Health,73,DBPedia_5849Forbes_42
dbpedia_forbes_7273,DBPedia_7272,Forbes_128,Merrill Lynch & Co.,ConocoPhillips,53,DBPedia_7272Forbes_128
dbpedia_forbes_8160,DBPedia_8159,Forbes_225,Pluralsight,Société Générale,52,DBPedia_8159Forbes_225
dbpedia_forbes_10424,DBPedia_10423,Forbes_1191,Esterline,Voestalpine,70,DBPedia_10423Forbes_1191
dbpedia_forbes_1409,DBPedia_1408,Forbes_1013,Mayo Clinic,China Jinmao,61,DBPedia_1408Forbes_1013
dbpedia_forbes_2967,DBPedia_2966,Forbes_230,The Bountiful Company,Southern Company,59,DBPedia_2966Forbes_230
dbpedia_forbes_8518,DBPedia_8517,Forbes_183,Gap Inc.,ING Group,62,DBPedia_8517Forbes_183
dbpedia_forbes_2666,DBPedia_2665,Forbes_642,BIP Brewery,FirstEnergy,55,DBPedia_2665Forbes_642
dbpedia_forbes_7288,DBPedia_7287,Forbes_704,Veolia Transport,Veolia Environnement,56,DBPedia_7287Forbes_704
dbpedia_forbes_1261,DBPedia_1260,Forbes_408,Vista Outdoor,Nissan Motor,64,DBPedia_1260Forbes_408
dbpedia_forbes_6501,DBPedia_6500,Forbes_675,Rexam,RELX,67,DBPedia_6500Forbes_675
dbpedia_forbes_7979,DBPedia_7978,Forbes_773,Halfords,HAL Trust,59,DBPedia_7978Forbes_773
dbpedia_forbes_5289,DBPedia_5288,Forbes_1711,Secure Computing Corporation,Sumec Corporation,67,DBPedia_5288Forbes_1711
dbpedia_forbes_7943,DBPedia_7942,Forbes_230,Jamuna Oil Company,Southern Company,59,DBPedia_7942Forbes_230
dbpedia_forbes_7842,DBPedia_7841,Forbes_168,Zytronic,Medtronic,71,DBPedia_7841Forbes_168
dbpedia_forbes_972,DBPedia_971,Forbes_722,Olympic Steel,Steel Dynamics,74,DBPedia_971Forbes_722
dbpedia_forbes_2371,DBPedia_2370,Forbes_775,Batesville Casket Company,Baker Hughes Company,53,DBPedia_2370Forbes_775
dbpedia_forbes_2397,DBPedia_2396,Forbes_12,"Root, Inc.",Microsoft,71,DBPedia_2396Forbes_12
dbpedia_forbes_1549,DBPedia_1548,Forbes_761,Sigma Alimentos,Siam Cement,62,DBPedia_1548Forbes_761
dbpedia_forbes_1198,DBPedia_1197,Forbes_588,Videndum,Vivendi,67,DBPedia_1197Forbes_588
dbpedia_forbes_8744,DBPedia_8743,Forbes_653,Wavefront Technology Solutions,ASE Technology Holding,62,DBPedia_8743Forbes_653
dbpedia_forbes_1061,DBPedia_1060,Forbes_1288,Wertkauf,Goertek,53,DBPedia_1060Forbes_1288
dbpedia_forbes_8101,DBPedia_8100,Forbes_711,Dixons Retail,Daqin Railway,62,DBPedia_8100Forbes_711
dbpedia_forbes_10551,DBPedia_10550,Forbes_900,Jupiter Fund Management,Annaly Capital Management,67,DBPedia_10550Forbes_900
dbpedia_forbes_2711,DBPedia_2710,Forbes_333,CEMIG,LG Chem,67,DBPedia_2710Forbes_333
dbpedia_forbes_5653,DBPedia_5652,Forbes_1804,Showa Shell Sekiyu,Showa Denko,55,DBPedia_5652Forbes_1804
dbpedia_forbes_9711,DBPedia_9710,Forbes_53,Telegraph Media Group,Nippon Telegraph & Tel,63,DBPedia_9710Forbes_53
dbpedia_forbes_6460,DBPedia_6459,Forbes_1462,United Farmers of Alberta,Ahli United Bank,54,DBPedia_6459Forbes_1462
dbpedia_forbes_8892,DBPedia_8891,Forbes_1162,Panda Restaurant Group,Darden Restaurants,65,DBPedia_8891Forbes_1162
dbpedia_forbes_9282,DBPedia_9281,Forbes_925,Road Ranger,WW Grainger,64,DBPedia_9281Forbes_925
dbpedia_forbes_2274,DBPedia_2273,Forbes_1328,Campbell Soup Company,Campbell Soup,76,DBPedia_2273Forbes_1328
dbpedia_forbes_3383,DBPedia_3382,Forbes_1711,Press Corporation Limited,Sumec Corporation,67,DBPedia_3382Forbes_1711
dbpedia_forbes_9857,DBPedia_9856,Forbes_1070,Nyrstar,Randstad N.V.,53,DBPedia_9856Forbes_1070
dbpedia_forbes_9359,DBPedia_9358,Forbes_1133,Sacyr,Scor,67,DBPedia_9358Forbes_1133
dbpedia_forbes_2336,DBPedia_2335,Forbes_1158,Valmet Automotive,Penske Automotive,71,DBPedia_2335Forbes_1158
dbpedia_forbes_3086,DBPedia_3085,Forbes_825,Summit Electric Supply,Sumitomo Electric,72,DBPedia_3085Forbes_825
dbpedia_forbes_2266,DBPedia_2265,Forbes_1930,Color Press Group,Mr. Cooper Group,75,DBPedia_2265Forbes_1930
dbpedia_forbes_10305,DBPedia_10304,Forbes_1762,Tisco Bank,Iyo Bank,78,DBPedia_10304Forbes_1762
dbpedia_forbes_6029,DBPedia_6028,Forbes_76,Dilek Ecza Deposu,The Home Depot,52,DBPedia_6028Forbes_76
dbpedia_forbes_7881,DBPedia_7880,Forbes_51,"Tesla, Inc.",Intel,71,DBPedia_7880Forbes_51
dbpedia_forbes_282,DBPedia_281,Forbes_1444,GMM Grammy,Kimco Realty,45,DBPedia_281Forbes_1444
dbpedia_forbes_9179,DBPedia_9178,Forbes_608,IQinVision,Hikvision,74,DBPedia_9178Forbes_608
dbpedia_forbes_6034,DBPedia_6033,Forbes_1354,Scottish Water,Waste Connections,65,DBPedia_6033Forbes_1354
dbpedia_forbes_3070,DBPedia_3069,Forbes_1164,Pilot Corporation,CJ Corporation,71,DBPedia_3069Forbes_1164
dbpedia_forbes_3720,DBPedia_3719,Forbes_329,Burger King,Kering,59,DBPedia_3719Forbes_329
dbpedia_forbes_7055,DBPedia_7054,Forbes_1066,Intertape Polymer Group,Interpublic Group,65,DBPedia_7054Forbes_1066
dbpedia_forbes_4336,DBPedia_4335,Forbes_70,Infor,Equinor,67,DBPedia_4335Forbes_70
dbpedia_forbes_2102,DBPedia_2101,Forbes_165,Intergroup Financial Services,PNC Financial Services,78,DBPedia_2101Forbes_165
dbpedia_forbes_8091,DBPedia_8090,Forbes_1426,Pirelli,Empire,62,DBPedia_8090Forbes_1426
dbpedia_forbes_5964,DBPedia_5963,Forbes_845,Brit plc,ITC,55,DBPedia_5963Forbes_845
dbpedia_forbes_9690,DBPedia_9689,Forbes_614,JB Hi-Fi,S.F. Holding,53,DBPedia_9689Forbes_614
dbpedia_forbes_8185,DBPedia_8184,Forbes_459,Yahoo! Inc. (1995–2017),Synchrony Financial,37,DBPedia_8184Forbes_459
dbpedia_forbes_7384,DBPedia_7383,Forbes_85,Premier Financial,Prudential Financial,76,DBPedia_7383Forbes_85
dbpedia_forbes_7871,DBPedia_7870,Forbes_2,TickPick,ICBC,50,DBPedia_7870Forbes_2
dbpedia_forbes_5792,DBPedia_5791,Forbes_1946,Trust Bank Limited (Gambia),Metropolitan Bank & Trust,62,DBPedia_5791Forbes_1946
dbpedia_forbes_4434,DBPedia_4433,Forbes_680,Renault Argentina,Cardinal Health,62,DBPedia_4433Forbes_680
dbpedia_forbes_5195,DBPedia_5194,Forbes_585,"Choate, Hall & Stewart",Colgate-Palmolive,56,DBPedia_5194Forbes_585
dbpedia_forbes_9128,DBPedia_9127,Forbes_417,ROSEN Group,RWE Group,80,DBPedia_9127Forbes_417
dbpedia_forbes_3688,DBPedia_3687,Forbes_709,Sneath Glass Company,The Mosaic Company,63,DBPedia_3687Forbes_709
dbpedia_forbes_2746,DBPedia_2745,Forbes_1109,Transaction Network Services,J.B. Hunt Transport Services,65,DBPedia_2745Forbes_1109
dbpedia_forbes_747,DBPedia_746,Forbes_1146,Evia Oyj,Evraz Group,53,DBPedia_746Forbes_1146
dbpedia_forbes_3736,DBPedia_3735,Forbes_1611,Amalgamated Bank,Bank Albilad,64,DBPedia_3735Forbes_1611
dbpedia_forbes_29,DBPedia_28,Forbes_1412,Qualtrics,Quanta Services,67,DBPedia_28Forbes_1412
dbpedia_forbes_3743,DBPedia_3742,Forbes_478,CIBC World Markets,Barrick Gold,53,DBPedia_3742Forbes_478
dbpedia_forbes_7098,DBPedia_7097,Forbes_334,Discover Financial,Discover Financial Services,80,DBPedia_7097Forbes_334
dbpedia_forbes_9480,DBPedia_9479,Forbes_105,Claxton Engineering Ltd,China State Construction Engineering,64,DBPedia_9479Forbes_105
dbpedia_forbes_8337,DBPedia_8336,Forbes_299,UniFirst,UniCredit,59,DBPedia_8336Forbes_299
dbpedia_forbes_5890,DBPedia_5889,Forbes_1292,Westfield Insurance,Migdal Insurance,69,DBPedia_5889Forbes_1292
dbpedia_forbes_2883,DBPedia_2882,Forbes_624,Hearst Television,Hermès International,56,DBPedia_2882Forbes_624
