Match ID,dbpedia_uid,sbti_uid,dbpedia_company,sbti_company,Similarity Score,dbpedia_sbti_uids
dbpedia_sbti_10671,DBPedia_10670,SBTI_3175,Orlen Lietuva,Le Bélier,57,DBPedia_10670SBTI_3175
dbpedia_sbti_6088,DBPedia_6087,SBTI_4375,Ninetowns Internet Technology Group,QBS Technology Group,65,DBPedia_6087SBTI_4375
dbpedia_sbti_1252,DBPedia_1251,SBTI_5177,Bertucci's,SW Bruce & Co. Ltd,56,DBPedia_1251SBTI_5177
dbpedia_sbti_2133,DBPedia_2132,SBTI_1734,Semperit,Erith,62,DBPedia_2132SBTI_1734
dbpedia_sbti_8121,DBPedia_8120,SBTI_4923,TTI Telecom,SK Telecom,67,DBPedia_8120SBTI_4923
dbpedia_sbti_257,DBPedia_256,SBTI_280,Safran Aircraft Engines,American Airlines,60,DBPedia_256SBTI_280
dbpedia_sbti_2265,DBPedia_2264,SBTI_4785,Rent-A-Center,Severn Trent,64,DBPedia_2264SBTI_4785
dbpedia_sbti_5210,DBPedia_5209,SBTI_3054,Kohl's,"Kohl's, Inc.",75,DBPedia_5209SBTI_3054
dbpedia_sbti_2693,DBPedia_2692,SBTI_5364,Tillys,Thalys,67,DBPedia_2692SBTI_5364
dbpedia_sbti_6637,DBPedia_6636,SBTI_1250,Love's,Coveris S.A,59,DBPedia_6636SBTI_1250
dbpedia_sbti_3569,DBPedia_3568,SBTI_5365,Arbuthnot Latham,Thanet Earth,57,DBPedia_3568SBTI_5365
dbpedia_sbti_5384,DBPedia_5383,SBTI_4404,Rezidor Hotel Group,Radisson Hotel Group,77,DBPedia_5383SBTI_4404
dbpedia_sbti_5445,DBPedia_5444,SBTI_806,Bright Food,Bright Data,73,DBPedia_5444SBTI_806
dbpedia_sbti_4479,DBPedia_4478,SBTI_651,BeiGene,Beneva,62,DBPedia_4478SBTI_651
dbpedia_sbti_8622,DBPedia_8621,SBTI_4642,Lowenstein Sandler,SANDEN CORPORATION,56,DBPedia_8621SBTI_4642
dbpedia_sbti_2964,DBPedia_2963,SBTI_2431,Hill International,Hermès International,81,DBPedia_2963SBTI_2431
dbpedia_sbti_6047,DBPedia_6046,SBTI_5598,Niska Gas Storage Partners,Tricorona Climate Partner AB,63,DBPedia_6046SBTI_5598
dbpedia_sbti_4877,DBPedia_4876,SBTI_2665,Wingas,Ingager,62,DBPedia_4876SBTI_2665
dbpedia_sbti_4836,DBPedia_4835,SBTI_47,Administrador de Infraestructuras Ferroviarias,Abertis Infraestructuras,63,DBPedia_4835SBTI_47
dbpedia_sbti_4065,DBPedia_4064,SBTI_2142,KazMunaiGas Exploration Production,Glaston Corporation,57,DBPedia_4064SBTI_2142
dbpedia_sbti_7848,DBPedia_7847,SBTI_45,AAH Pharmaceuticals,Abdi Ibrahim Pharmaceuticals,81,DBPedia_7847SBTI_45
dbpedia_sbti_5705,DBPedia_5704,SBTI_3978,Stanley Consultants,OC&C Strategy Consultants,77,DBPedia_5704SBTI_3978
dbpedia_sbti_1288,DBPedia_1287,SBTI_1958,Horiba,Forvia,67,DBPedia_1287SBTI_1958
dbpedia_sbti_1508,DBPedia_1507,SBTI_4696,SCANA,SCANIA CV,71,DBPedia_1507SBTI_4696
dbpedia_sbti_1179,DBPedia_1178,SBTI_2504,HomeServe,HomeServe plc,82,DBPedia_1178SBTI_2504
dbpedia_sbti_8684,DBPedia_8683,SBTI_2688,Zeitenspiegel,Inspired PLC,56,DBPedia_8683SBTI_2688
dbpedia_sbti_10163,DBPedia_10162,SBTI_2052,Gigamon,Gamko,67,DBPedia_10162SBTI_2052
dbpedia_sbti_346,DBPedia_345,SBTI_209,Simpson Thacher & Bartlett,Alison Hayes,56,DBPedia_345SBTI_209
dbpedia_sbti_5302,DBPedia_5301,SBTI_4916,IXM,SIX,67,DBPedia_5301SBTI_4916
dbpedia_sbti_1840,DBPedia_1839,SBTI_2701,Intertek,Interface,71,DBPedia_1839SBTI_2701
dbpedia_sbti_3450,DBPedia_3449,SBTI_820,Cromwell Property Group,Brixmor Property Group,76,DBPedia_3449SBTI_820
dbpedia_sbti_2541,DBPedia_2540,SBTI_1070,Church & Dwight,Church & Dwight Co. Inc.,79,DBPedia_2540SBTI_1070
dbpedia_sbti_3351,DBPedia_3350,SBTI_3436,Maserati,Mastercard,67,DBPedia_3350SBTI_3436
dbpedia_sbti_9695,DBPedia_9694,SBTI_4130,Intralot,Palo IT,67,DBPedia_9694SBTI_4130
dbpedia_sbti_3210,DBPedia_3209,SBTI_3265,St. Louis Music,Loegismose A/S,57,DBPedia_3209SBTI_3265
dbpedia_sbti_4098,DBPedia_4097,SBTI_1570,EasyJet,easyJet plc,78,DBPedia_4097SBTI_1570
dbpedia_sbti_4321,DBPedia_4320,SBTI_5339,Wanzl (company),Tennant Company,71,DBPedia_4320SBTI_5339
dbpedia_sbti_8396,DBPedia_8395,SBTI_929,California Tortilla,Capricórnio Têxtil,63,DBPedia_8395SBTI_929
dbpedia_sbti_4834,DBPedia_4833,SBTI_953,Bane NOR Eiendom,Carnegie Fonder AB,53,DBPedia_4833SBTI_953
dbpedia_sbti_1783,DBPedia_1782,SBTI_68,Jaffa Crvenka,Acea SpA,48,DBPedia_1782SBTI_68
dbpedia_sbti_15,DBPedia_14,SBTI_4136,Bread Financial,Panera Bread,67,DBPedia_14SBTI_4136
dbpedia_sbti_3634,DBPedia_3633,SBTI_4417,Stater Bros.,Ramon Sabater,67,DBPedia_3633SBTI_4417
dbpedia_sbti_5055,DBPedia_5054,SBTI_261,Grupo Famsa,AMAG Group,76,DBPedia_5054SBTI_261
dbpedia_sbti_9860,DBPedia_9859,SBTI_521,Navico,Avieco,83,DBPedia_9859SBTI_521
dbpedia_sbti_9980,DBPedia_9979,SBTI_3754,National Fuel Gas,National Highways,71,DBPedia_9979SBTI_3754
dbpedia_sbti_10174,DBPedia_10173,SBTI_6146,Moog Inc.,"ZOZO, Inc.",75,DBPedia_10173SBTI_6146
dbpedia_sbti_2255,DBPedia_2254,SBTI_2691,Benxi Steel Group,Instabee Group AB,71,DBPedia_2254SBTI_2691
dbpedia_sbti_9575,DBPedia_9574,SBTI_137,Adama Agricultural Solutions,Agilitas IT Solutions Limited,60,DBPedia_9574SBTI_137
dbpedia_sbti_656,DBPedia_655,SBTI_1847,J. Alexander's,Fater S.p.A.,58,DBPedia_655SBTI_1847
dbpedia_sbti_2413,DBPedia_2412,SBTI_1734,VEREIT,Erith,73,DBPedia_2412SBTI_1734
dbpedia_sbti_2308,DBPedia_2307,SBTI_3292,Blom,Loxam,67,DBPedia_2307SBTI_3292
dbpedia_sbti_1635,DBPedia_1634,SBTI_4489,Wates Group,RES Group,80,DBPedia_1634SBTI_4489
dbpedia_sbti_6701,DBPedia_6700,SBTI_2216,GameZnFlix,GreenFlex,63,DBPedia_6700SBTI_2216
dbpedia_sbti_1464,DBPedia_1463,SBTI_1729,Energa SA,ERG spa,75,DBPedia_1463SBTI_1729
dbpedia_sbti_8963,DBPedia_8962,SBTI_1781,China Three Gorges Corporation,Everest Clinical Research Corporation,72,DBPedia_8962SBTI_1781
dbpedia_sbti_8496,DBPedia_8495,SBTI_4496,Prettl,RETAL,73,DBPedia_8495SBTI_4496
dbpedia_sbti_9147,DBPedia_9146,SBTI_4434,Ratiopharm,Recipharm,74,DBPedia_9146SBTI_4434
dbpedia_sbti_6116,DBPedia_6115,SBTI_4130,Dialog Axiata,Palo IT,60,DBPedia_6115SBTI_4130
dbpedia_sbti_3968,DBPedia_3967,SBTI_3666,Taylor Morrison,Morrisons,67,DBPedia_3967SBTI_3666
dbpedia_sbti_6809,DBPedia_6808,SBTI_5460,ThoughtSpot,"ThoughtWorks, Inc.",59,DBPedia_6808SBTI_5460
dbpedia_sbti_444,DBPedia_443,SBTI_3797,Aeroflex,Netprofile,67,DBPedia_443SBTI_3797
dbpedia_sbti_9693,DBPedia_9692,SBTI_4914,Itaúsa,SITA,67,DBPedia_9692SBTI_4914
dbpedia_sbti_9672,DBPedia_9671,SBTI_3456,HMS Networks,Mayer-network,72,DBPedia_9671SBTI_3456
dbpedia_sbti_3912,DBPedia_3911,SBTI_2102,PGNiG,GENUI GmbH,53,DBPedia_3911SBTI_2102
dbpedia_sbti_2155,DBPedia_2154,SBTI_3412,Kronos Incorporated,"Mars, Incorporated",83,DBPedia_2154SBTI_3412
dbpedia_sbti_1048,DBPedia_1047,SBTI_825,Norli (bookshop),Brooks Running,57,DBPedia_1047SBTI_825
dbpedia_sbti_9198,DBPedia_9197,SBTI_3592,Private Media Group,Mirvac Group,71,DBPedia_9197SBTI_3592
dbpedia_sbti_6586,DBPedia_6585,SBTI_4000,GlobalFoundries,OIA Global,64,DBPedia_6585SBTI_4000
dbpedia_sbti_3652,DBPedia_3651,SBTI_3490,Meggitt,Meggitt PLC,78,DBPedia_3651SBTI_3490
dbpedia_sbti_359,DBPedia_358,SBTI_851,MJL Bangladesh Limited,Bunge Limited,69,DBPedia_358SBTI_851
dbpedia_sbti_9389,DBPedia_9388,SBTI_1353,Gannett,Danone,62,DBPedia_9388SBTI_1353
dbpedia_sbti_4519,DBPedia_4518,SBTI_2599,Visy,IFS,57,DBPedia_4518SBTI_2599
dbpedia_sbti_9238,DBPedia_9237,SBTI_1230,Boskalis,Corialis,62,DBPedia_9237SBTI_1230
dbpedia_sbti_6514,DBPedia_6513,SBTI_1198,Coventry Health Care,Consilient Health,65,DBPedia_6513SBTI_1198
dbpedia_sbti_10677,DBPedia_10676,SBTI_3995,Rayonier,Ogier,62,DBPedia_10676SBTI_3995
dbpedia_sbti_1648,DBPedia_1647,SBTI_1368,Avista,DaVita,83,DBPedia_1647SBTI_1368
dbpedia_sbti_8769,DBPedia_8768,SBTI_1385,DLF (seed company),Deere & Company,76,DBPedia_8768SBTI_1385
dbpedia_sbti_4749,DBPedia_4748,SBTI_5511,Tokyo Electron,Tokyo Electron Limited,78,DBPedia_4748SBTI_5511
dbpedia_sbti_3251,DBPedia_3250,SBTI_1624,Fieldfisher,EILEEN FISHER,67,DBPedia_3250SBTI_1624
dbpedia_sbti_9199,DBPedia_9198,SBTI_563,Prime Bank (Kenya),Baker McKenzie,60,DBPedia_9198SBTI_563
dbpedia_sbti_3893,DBPedia_3892,SBTI_1278,All Nippon Airways,Cristal Union,58,DBPedia_3892SBTI_1278
dbpedia_sbti_4636,DBPedia_4635,SBTI_1042,Cincinnati Center City Development Corporation,China Development Financial Holding Corporation,60,DBPedia_4635SBTI_1042
dbpedia_sbti_4976,DBPedia_4975,SBTI_220,First Alliance Bank Zambia Limited,Alliance Construction Materials Limited,66,DBPedia_4975SBTI_220
dbpedia_sbti_3566,DBPedia_3565,SBTI_3641,Graña y Montero,Moncler Group,59,DBPedia_3565SBTI_3641
dbpedia_sbti_4716,DBPedia_4715,SBTI_5339,Saft (company),Tennant Company,74,DBPedia_4715SBTI_5339
dbpedia_sbti_7706,DBPedia_7705,SBTI_5455,Thomann (retailer),Thomson Reuters,71,DBPedia_7705SBTI_5455
dbpedia_sbti_6410,DBPedia_6409,SBTI_5680,CommScope,Uncommon,59,DBPedia_6409SBTI_5680
dbpedia_sbti_2694,DBPedia_2693,SBTI_5574,Transgaz,Transflo,62,DBPedia_2693SBTI_5574
dbpedia_sbti_2654,DBPedia_2653,SBTI_1597,Gauselmann,Edelman,59,DBPedia_2653SBTI_1597
dbpedia_sbti_6761,DBPedia_6760,SBTI_5948,Western Union,Western Digital,64,DBPedia_6760SBTI_5948
dbpedia_sbti_7695,DBPedia_7694,SBTI_3743,Lee's Famous Recipe Chicken,Nando's Chicken Land Limited,55,DBPedia_7694SBTI_3743
dbpedia_sbti_7796,DBPedia_7795,SBTI_701,A1 Bulgaria,BioGaia AB,67,DBPedia_7795SBTI_701
dbpedia_sbti_9377,DBPedia_9376,SBTI_1694,Enerpac Tool Group,Energia Group,71,DBPedia_9376SBTI_1694
dbpedia_sbti_2285,DBPedia_2284,SBTI_3519,Samsung Engineering,Mercury Engineering,74,DBPedia_2284SBTI_3519
dbpedia_sbti_5456,DBPedia_5455,SBTI_1663,Perma-Pipe,emagine,59,DBPedia_5455SBTI_1663
dbpedia_sbti_1275,DBPedia_1274,SBTI_1571,Peraton,Eaton,83,DBPedia_1274SBTI_1571
dbpedia_sbti_9095,DBPedia_9094,SBTI_5059,MicroStrategy,Stantec Inc.,58,DBPedia_9094SBTI_5059
dbpedia_sbti_10707,DBPedia_10706,SBTI_3160,Wang Laboratories,Lansinoh Laboratories Inc,71,DBPedia_10706SBTI_3160
dbpedia_sbti_10417,DBPedia_10416,SBTI_806,Everbright Water,Bright Data,67,DBPedia_10416SBTI_806
dbpedia_sbti_6987,DBPedia_6986,SBTI_4874,Hims & Hers Health,Siemens Healthineers AG,67,DBPedia_6986SBTI_4874
dbpedia_sbti_6259,DBPedia_6258,SBTI_2701,IntegraFin,Interface,63,DBPedia_6258SBTI_2701
dbpedia_sbti_5099,DBPedia_5098,SBTI_4384,Otto GmbH,Qontigo GmbH,76,DBPedia_5098SBTI_4384
dbpedia_sbti_5299,DBPedia_5298,SBTI_5826,Viessmann,Viessmann Group,75,DBPedia_5298SBTI_5826
dbpedia_sbti_6099,DBPedia_6098,SBTI_178,PDF Solutions,Aker Solutions,74,DBPedia_6098SBTI_178
dbpedia_sbti_6046,DBPedia_6045,SBTI_3702,Chartered Semiconductor Manufacturing,"Murata Manufacturing Co., Ltd.",66,DBPedia_6045SBTI_3702
dbpedia_sbti_9408,DBPedia_9407,SBTI_1694,Glitre Energi Produksjon,Energia Group,59,DBPedia_9407SBTI_1694
dbpedia_sbti_643,DBPedia_642,SBTI_1794,ExxonMobil,EVOMOTIV,56,DBPedia_642SBTI_1794
dbpedia_sbti_6252,DBPedia_6251,SBTI_5064,Mikel Coffee Company,Starbucks Coffee Company,73,DBPedia_6251SBTI_5064
dbpedia_sbti_6727,DBPedia_6726,SBTI_1531,DLocal,DT Global,67,DBPedia_6726SBTI_1531
dbpedia_sbti_8203,DBPedia_8202,SBTI_5696,Hyundai Steel,Unisteel,76,DBPedia_8202SBTI_5696
dbpedia_sbti_2972,DBPedia_2971,SBTI_3403,FoodFirst Global Restaurants,Marfrig Global Foods S.A.,58,DBPedia_2971SBTI_3403
dbpedia_sbti_2014,DBPedia_2013,SBTI_2342,KCB Bank Uganda Limited,Hang Seng Bank Limited,67,DBPedia_2013SBTI_2342
dbpedia_sbti_4381,DBPedia_4380,SBTI_599,Cracker Barrel,Barry Callebaut,55,DBPedia_4380SBTI_599
dbpedia_sbti_573,DBPedia_572,SBTI_69,CACI,Acensi,60,DBPedia_572SBTI_69
dbpedia_sbti_2878,DBPedia_2877,SBTI_1905,Fleetcor,Flexport,62,DBPedia_2877SBTI_1905
dbpedia_sbti_3058,DBPedia_3057,SBTI_1492,Dolce & Gabbana,Dolmen Spa,52,DBPedia_3057SBTI_1492
dbpedia_sbti_10396,DBPedia_10395,SBTI_283,American President Lines,American Express Company,62,DBPedia_10395SBTI_283
dbpedia_sbti_6893,DBPedia_6892,SBTI_2450,WOW Sight & Sound,High Speed Two Ltd.,61,DBPedia_6892SBTI_2450
dbpedia_sbti_6939,DBPedia_6938,SBTI_2247,Drexel Burnham Lambert,Groupe Bruxelles Lambert,57,DBPedia_6938SBTI_2247
dbpedia_sbti_4843,DBPedia_4842,SBTI_283,American Hotel Register Company,American Express Company,76,DBPedia_4842SBTI_283
dbpedia_sbti_3930,DBPedia_3929,SBTI_3440,Eurasian Bank,Material Bank,69,DBPedia_3929SBTI_3440
dbpedia_sbti_1606,DBPedia_1605,SBTI_1294,Altair Engineering,CT Engineering Group,68,DBPedia_1605SBTI_1294
dbpedia_sbti_7375,DBPedia_7374,SBTI_4406,Univer-Export,RADNIK EXPORTS,67,DBPedia_7374SBTI_4406
dbpedia_sbti_962,DBPedia_961,SBTI_2625,Serbia Broadband,Imperial Brands,65,DBPedia_961SBTI_2625
dbpedia_sbti_7542,DBPedia_7541,SBTI_3821,Rusneftegaz,NEXTEAM,56,DBPedia_7541SBTI_3821
dbpedia_sbti_5639,DBPedia_5638,SBTI_1663,Elbit Imaging,emagine,60,DBPedia_5638SBTI_1663
dbpedia_sbti_8452,DBPedia_8451,SBTI_1494,Hungry Howie's Pizza,Domino's Pizza Group plc,59,DBPedia_8451SBTI_1494
dbpedia_sbti_299,DBPedia_298,SBTI_3859,NRJ Group,NIRU Group,84,DBPedia_298SBTI_3859
dbpedia_sbti_3801,DBPedia_3800,SBTI_87,Centric Multimedia,Acturis Limited,61,DBPedia_3800SBTI_87
dbpedia_sbti_5947,DBPedia_5946,SBTI_1920,Fox Entertainment Group,Flutter Entertainment plc,71,DBPedia_5946SBTI_1920
dbpedia_sbti_7423,DBPedia_7422,SBTI_2976,Samsung Heavy Industries,"Kemin Industries, Inc.",64,DBPedia_7422SBTI_2976
dbpedia_sbti_149,DBPedia_148,SBTI_323,Andreas Neocleous & Co,"Antea USA, Inc.",55,DBPedia_148SBTI_323
dbpedia_sbti_10473,DBPedia_10472,SBTI_2598,OutSystems,IFCO Systems,73,DBPedia_10472SBTI_2598
dbpedia_sbti_8346,DBPedia_8345,SBTI_4329,Romgaz,Proxima,62,DBPedia_8345SBTI_4329
dbpedia_sbti_9351,DBPedia_9350,SBTI_275,McBride plc,Amcor plc,70,DBPedia_9350SBTI_275
dbpedia_sbti_5503,DBPedia_5502,SBTI_4235,Profire Energy,Pivot Energy,69,DBPedia_5502SBTI_4235
dbpedia_sbti_921,DBPedia_920,SBTI_555,Marinopoulos Market,Back Market,53,DBPedia_920SBTI_555
dbpedia_sbti_8353,DBPedia_8352,SBTI_2671,Consolidated Edison,Ingredion Incorporated,63,DBPedia_8352SBTI_2671
dbpedia_sbti_1894,DBPedia_1893,SBTI_199,International Fund for Animal Welfare,ALE INTERNATIONAL SASU (GROUP),65,DBPedia_1893SBTI_199
dbpedia_sbti_6437,DBPedia_6436,SBTI_280,Boeing Commercial Airplanes,American Airlines,59,DBPedia_6436SBTI_280
dbpedia_sbti_4804,DBPedia_4803,SBTI_608,BBVA Perú,BBVA,67,DBPedia_4803SBTI_608
dbpedia_sbti_9456,DBPedia_9455,SBTI_6034,MPPA Retail Group,X5 Retail Group,75,DBPedia_9455SBTI_6034
dbpedia_sbti_2560,DBPedia_2559,SBTI_14,Smeg (appliances),A-Star Alliance,60,DBPedia_2559SBTI_14
dbpedia_sbti_9759,DBPedia_9758,SBTI_4984,Sunnova,Solvay,62,DBPedia_9758SBTI_4984
dbpedia_sbti_4968,DBPedia_4967,SBTI_1759,Evraz,Eurazeo,67,DBPedia_4967SBTI_1759
dbpedia_sbti_997,DBPedia_996,SBTI_253,Insurance Australia Group,"Altria Group, Inc.",73,DBPedia_996SBTI_253
dbpedia_sbti_2544,DBPedia_2543,SBTI_178,Coherent Solutions,Aker Solutions,75,DBPedia_2543SBTI_178
dbpedia_sbti_3324,DBPedia_3323,SBTI_2772,Consolidated Communications,ITM Communications Limited,75,DBPedia_3323SBTI_2772
dbpedia_sbti_4281,DBPedia_4280,SBTI_5175,Specsavers,Svenska spel,64,DBPedia_4280SBTI_5175
dbpedia_sbti_5961,DBPedia_5960,SBTI_3283,Groupe Latécoère,Lorenz Group,77,DBPedia_5960SBTI_3283
dbpedia_sbti_8821,DBPedia_8820,SBTI_300,Ampco Pittsburgh,Amprion GmbH,50,DBPedia_8820SBTI_300
dbpedia_sbti_1372,DBPedia_1371,SBTI_5745,Zavarovalnica Triglav,Valani Global,53,DBPedia_1371SBTI_5745
dbpedia_sbti_2310,DBPedia_2309,SBTI_4208,Hypera Pharma,Pharma Mar,70,DBPedia_2309SBTI_4208
dbpedia_sbti_10283,DBPedia_10282,SBTI_826,Bucher Industries,"Brother Industries, Ltd.",77,DBPedia_10282SBTI_826
dbpedia_sbti_3338,DBPedia_3337,SBTI_287,Reynolds American,Americanas S.A.,65,DBPedia_3337SBTI_287
dbpedia_sbti_4680,DBPedia_4679,SBTI_3995,Loungers,Ogier,62,DBPedia_4679SBTI_3995
dbpedia_sbti_10329,DBPedia_10328,SBTI_5493,TubeMogul,Tobermore,56,DBPedia_10328SBTI_5493
dbpedia_sbti_193,DBPedia_192,SBTI_6023,Hutchinson Builders,Worthington Cylinders GmbH,58,DBPedia_192SBTI_6023
dbpedia_sbti_6498,DBPedia_6497,SBTI_5605,Better World Books,Trioworld,59,DBPedia_6497SBTI_5605
dbpedia_sbti_5235,DBPedia_5234,SBTI_2936,Sigma Healthcare,Karo Healthcare AB,71,DBPedia_5234SBTI_2936
dbpedia_sbti_7756,DBPedia_7755,SBTI_179,Aflac,Akila,60,DBPedia_7755SBTI_179
dbpedia_sbti_6305,DBPedia_6304,SBTI_1311,Mercyhealth,CVS Health,67,DBPedia_6304SBTI_1311
dbpedia_sbti_8723,DBPedia_8722,SBTI_3520,Ameren,MERGE,73,DBPedia_8722SBTI_3520
dbpedia_sbti_6274,DBPedia_6273,SBTI_1698,OneBeyond,EnerKey Oy,53,DBPedia_6273SBTI_1698
dbpedia_sbti_4112,DBPedia_4111,SBTI_5197,Symetra,Sylvera,71,DBPedia_4111SBTI_5197
dbpedia_sbti_495,DBPedia_494,SBTI_5742,Vulcabrasǀazaleia,Vaisala,50,DBPedia_494SBTI_5742
dbpedia_sbti_2524,DBPedia_2523,SBTI_5285,GOME Electrical Appliances,"TCL King Electrical Appliance (HuiZhou) CO.,Ltd.",63,DBPedia_2523SBTI_5285
dbpedia_sbti_4128,DBPedia_4127,SBTI_4977,Sonda S.A.,Solar A/S,78,DBPedia_4127SBTI_4977
dbpedia_sbti_4478,DBPedia_4477,SBTI_3578,Casamigos,Mills AS,59,DBPedia_4477SBTI_3578
dbpedia_sbti_1128,DBPedia_1127,SBTI_4988,Visionware,Sonepar,59,DBPedia_1127SBTI_4988
dbpedia_sbti_3671,DBPedia_3670,SBTI_328,ZB Bank Limited,AnyJunk Limited,73,DBPedia_3670SBTI_328
dbpedia_sbti_5278,DBPedia_5277,SBTI_4708,Seara Foods,Schreiber Foods,69,DBPedia_5277SBTI_4708
dbpedia_sbti_2520,DBPedia_2519,SBTI_2040,Freshpet,G's Fresh,59,DBPedia_2519SBTI_2040
dbpedia_sbti_8008,DBPedia_8007,SBTI_286,The Aerospace Corporation,American Tower Corporation,75,DBPedia_8007SBTI_286
dbpedia_sbti_5519,DBPedia_5518,SBTI_3956,Varian Semiconductor,NXP Semiconductors,68,DBPedia_5518SBTI_3956
dbpedia_sbti_6660,DBPedia_6659,SBTI_4624,Mailchimp,Salcomp,62,DBPedia_6659SBTI_4624
dbpedia_sbti_2144,DBPedia_2143,SBTI_3012,Infinera,Kingfisher,67,DBPedia_2143SBTI_3012
dbpedia_sbti_5190,DBPedia_5189,SBTI_4990,Sun Products,Sonoco Products Company,63,DBPedia_5189SBTI_4990
dbpedia_sbti_6613,DBPedia_6612,SBTI_678,MOS Burger,Beurer GmbH,67,DBPedia_6612SBTI_678
dbpedia_sbti_9871,DBPedia_9870,SBTI_3141,RTL Deutschland,Lactoprot Deutschland GmbH,68,DBPedia_9870SBTI_3141
dbpedia_sbti_513,DBPedia_512,SBTI_356,ASMAR,Aramark,67,DBPedia_512SBTI_356
dbpedia_sbti_3466,DBPedia_3465,SBTI_4192,Rich Products,Pernod Ricard,62,DBPedia_3465SBTI_4192
dbpedia_sbti_1617,DBPedia_1616,SBTI_559,Aimia (company),Bain & Company,80,DBPedia_1616SBTI_559
dbpedia_sbti_8739,DBPedia_8738,SBTI_1161,Wilson (company),Comany Inc.,75,DBPedia_8738SBTI_1161
dbpedia_sbti_7000,DBPedia_6999,SBTI_5223,Isewan Terminal Service,Tad Inox Service BV,62,DBPedia_6999SBTI_5223
dbpedia_sbti_7395,DBPedia_7394,SBTI_1054,Urstadt Biddle Properties,Choice Properties REIT,68,DBPedia_7394SBTI_1054
dbpedia_sbti_5829,DBPedia_5828,SBTI_5527,CPS Energy,Topenergy,74,DBPedia_5828SBTI_5527
dbpedia_sbti_6930,DBPedia_6929,SBTI_549,Ashiana Housing,B2Holding ASA,64,DBPedia_6929SBTI_549
dbpedia_sbti_5272,DBPedia_5271,SBTI_4085,Nasdaq Nordic,OSS Nordic AB,62,DBPedia_5271SBTI_4085
dbpedia_sbti_2358,DBPedia_2357,SBTI_4469,Houston Wire & Cable,Reka Cables Ltd.,61,DBPedia_2357SBTI_4469
dbpedia_sbti_2805,DBPedia_2804,SBTI_67,Advanced Computer Techniques,"Ace Technologies Co.,Ltd.",63,DBPedia_2804SBTI_67
dbpedia_sbti_6715,DBPedia_6714,SBTI_4610,MSA Safety,Safety21 S.p.A.,67,DBPedia_6714SBTI_4610
dbpedia_sbti_5134,DBPedia_5133,SBTI_323,Kantar TNS,"Antea USA, Inc.",61,DBPedia_5133SBTI_323
dbpedia_sbti_4090,DBPedia_4089,SBTI_1429,Adult Check,Deutsche Bahn,58,DBPedia_4089SBTI_1429
dbpedia_sbti_9038,DBPedia_9037,SBTI_4259,Poplar HARCA,Polarica AB,61,DBPedia_9037SBTI_4259
dbpedia_sbti_9881,DBPedia_9880,SBTI_2352,RWE Supply & Trading CZ,"HARA TRADING CO., LTD.",65,DBPedia_9880SBTI_2352
dbpedia_sbti_8304,DBPedia_8303,SBTI_1873,Innodata,Finastra,62,DBPedia_8303SBTI_1873
dbpedia_sbti_10557,DBPedia_10556,SBTI_304,La Fantana,Ana Luisa,63,DBPedia_10556SBTI_304
dbpedia_sbti_9308,DBPedia_9307,SBTI_5780,Veidekke Industry,Veidekke ASA,69,DBPedia_9307SBTI_5780
dbpedia_sbti_2299,DBPedia_2298,SBTI_1842,Bonia (fashion),FashionCube,58,DBPedia_2298SBTI_1842
dbpedia_sbti_10413,DBPedia_10412,SBTI_1690,"ENSCO, Inc.","ENECLOUD, Inc.",76,DBPedia_10412SBTI_1690
dbpedia_sbti_2453,DBPedia_2452,SBTI_1041,Copa Airlines,China Airlines,81,DBPedia_2452SBTI_1041
dbpedia_sbti_5322,DBPedia_5321,SBTI_4980,Sears Holdings,Solera Holdings,83,DBPedia_5321SBTI_4980
dbpedia_sbti_5000,DBPedia_4999,SBTI_1745,ESET,Essentra,67,DBPedia_4999SBTI_1745
dbpedia_sbti_5873,DBPedia_5872,SBTI_24,AaB A/S,A2A S.p.A.,75,DBPedia_5872SBTI_24
dbpedia_sbti_4331,DBPedia_4330,SBTI_5045,Nassa Group,SSOE Group,76,DBPedia_4330SBTI_5045
dbpedia_sbti_7775,DBPedia_7774,SBTI_734,B&M,BMT,67,DBPedia_7774SBTI_734
dbpedia_sbti_10053,DBPedia_10052,SBTI_4524,Veris Ltd,Rise Co.Ltd.,70,DBPedia_10052SBTI_4524
dbpedia_sbti_7863,DBPedia_7862,SBTI_5014,Perdue Farms,Spectre A/S,61,DBPedia_7862SBTI_5014
dbpedia_sbti_5085,DBPedia_5084,SBTI_647,Jebsen & Jessen (SEA),Ben & Jerry's,57,DBPedia_5084SBTI_647
dbpedia_sbti_9791,DBPedia_9790,SBTI_6073,Piraeus Bank,YES Bank,70,DBPedia_9790SBTI_6073
dbpedia_sbti_4992,DBPedia_4991,SBTI_2770,EA Mobile,Italmobiliare,64,DBPedia_4991SBTI_2770
dbpedia_sbti_7716,DBPedia_7715,SBTI_3465,MRM//McCann,McCann Worldgroup,59,DBPedia_7715SBTI_3465
dbpedia_sbti_5598,DBPedia_5597,SBTI_3235,Northern Foods,Linden Foods,69,DBPedia_5597SBTI_3235
dbpedia_sbti_5699,DBPedia_5698,SBTI_4030,Looney Labs,OneCo AS,63,DBPedia_5698SBTI_4030
dbpedia_sbti_6799,DBPedia_6798,SBTI_689,Brittany Ferries,BIC Services Pty Limited,55,DBPedia_6798SBTI_689
